Row,intercept,Row,phPar,trialp[1],trialp[2],trialp[3],logSigmaT,logSigma
751,-0.98351406,751,-0.00312812,-0.429590781,0.3671986,0.050146555,-1.299463545,-1.40591241
752,-1.124350871,752,0.000708513,-0.312101038,0.253738025,-0.043948043,-1.76801152,-1.436136674
753,1.185925647,753,-0.033889481,-0.126988601,0.529929504,0.200791487,-1.333821545,-1.567388685
754,-0.342325599,754,-0.008322742,-0.550147403,0.095502494,-0.208375293,-0.763563762,-1.541944559
755,1.148551319,755,-0.025104254,-0.638024352,0.007621138,-0.398135709,-0.701209549,-1.707831481
756,-0.142219153,756,-0.016184289,-0.009235637,0.596633061,0.19673632,-1.359803238,-1.419491165
757,-0.062424842,757,-0.018524478,0.074412776,0.541754097,0.253692919,-1.392876499,-1.428004637
758,0.058038982,758,-0.0193932,0.164934891,0.583224996,0.183864388,-1.378599274,-1.436027681
759,-0.574477546,759,-0.007862382,-0.241268184,0.264128202,-0.039096582,-1.348420449,-1.526430393
760,-0.612300924,760,-0.007698827,-0.355332745,0.383986267,0.011045196,-1.630216699,-1.512327155
761,-0.502254236,761,-0.007366706,-0.310398271,0.208481244,-0.124374815,-1.165130999,-1.444953066
762,0.087470672,762,-0.028684308,0.663291477,1.254898667,0.94607368,0.397907684,-1.508521099
763,0.136633082,763,-0.028557499,0.602458715,1.179582847,0.907927947,-0.526996847,-1.697511928
764,0.353424307,764,-0.023160385,-0.04829352,0.643701436,0.248418396,0.021806059,-1.585093765
765,0.455220388,765,-0.024772284,0.042309409,0.593357739,0.165825726,0.12006408,-1.567893647
766,0.400037113,766,-0.021333102,-0.235412487,0.408577442,-0.038079144,-0.121141152,-1.520132271
767,1.389126544,767,-0.023177721,-1.119831565,-0.511674995,-0.824845501,-0.480583054,-1.550881773
768,1.39814498,768,-0.022890931,-1.049040319,-0.397682265,-0.809477451,0.2292357,-1.627170212
769,1.183481941,769,-0.020716365,-1.077352743,-0.517561648,-0.885543825,-0.102388156,-1.460375211
770,1.234723692,770,-0.015106853,-1.537958977,-0.858598074,-1.21523081,0.178985243,-1.791709021
771,1.132546331,771,-0.020532464,-1.024541855,-0.443934852,-0.822089945,-0.098196622,-1.632151642
772,1.461736402,772,-0.017864566,-1.499579712,-0.879592256,-1.283166524,0.396828746,-1.651632441
773,0.697006055,773,-0.019779301,-0.68134168,0.014644004,-0.3988827,0.145304202,-1.499990123
774,0.609278858,774,-0.016734231,-0.698735707,-0.141930585,-0.438080626,-0.696512494,-1.495098794
775,0.343196833,775,-0.01309818,-0.744550052,-0.107177095,-0.459325768,-0.506790091,-1.427691486
776,-0.058813363,776,-0.012549954,-0.597022873,0.144008087,-0.230675432,-1.18189231,-1.574215851
777,0.695944889,777,-0.020161229,-0.47581048,0.085414768,-0.281802753,-0.469623777,-1.676890017
778,-0.994345205,778,0.003731354,-0.858417997,-0.168678519,-0.563688698,-0.781923498,-1.563338654
779,-2.293211127,779,0.015031858,-0.38165423,0.22874493,-0.111007136,-0.881651485,-1.339149493
780,-1.656717987,780,0.005229236,-0.21819335,0.351461882,-0.032803,-0.500439843,-1.408901608
781,-1.58600006,781,0.005232722,-0.188701916,0.356733908,-0.040189316,-0.536481406,-1.411019193
782,-1.7802818,782,0.010071901,-0.475783702,0.233801595,-0.106130022,-0.592119909,-1.311318313
783,1.15004278,783,-0.026772586,-0.604893839,0.075700452,-0.264060333,-0.780778644,-1.546731065
784,1.468157861,784,-0.028915933,-0.641756915,-0.057593458,-0.472020546,-1.046110492,-1.491237831
785,1.424290518,785,-0.032558365,-0.286173551,0.374872415,-0.116917957,-0.931663284,-1.62634185
786,1.221879775,786,-0.027929364,-0.467284238,0.102583143,-0.159187087,-1.228277265,-1.528259901
787,1.150423927,787,-0.028352744,-0.462191848,0.098370684,-0.180743888,-1.239655219,-1.530516328
788,1.619078524,788,-0.033749386,-0.514783785,0.209223558,-0.23260173,0.196294816,-1.555041003
789,1.457448803,789,-0.031898237,-0.471529213,0.170508706,-0.173839948,-0.795839705,-1.592013051
790,0.270373363,790,-0.016538321,-0.469795237,0.134579392,-0.238919755,-1.362626642,-1.516124301
791,1.336860174,791,-0.033426671,-0.221294461,0.336081441,0.055007591,-0.893772648,-1.730714803
792,0.597209971,792,-0.024728281,-0.085865379,0.507371577,0.120634319,-1.457292565,-1.671850585
793,0.522636491,793,-0.023942958,-0.084242428,0.570720467,0.103545487,-1.543982523,-1.653902451
794,0.10734311,794,-0.012136734,-0.589403158,0.026083263,-0.283328328,-1.142085017,-1.447109213
795,0.380483577,795,-0.024264752,-0.013110307,0.576044909,0.252986246,-1.303506955,-1.400964419
796,1.471620392,796,-0.030643853,-0.494516698,-0.030932978,-0.306832599,-1.087802764,-1.513352533
797,-0.069321869,797,-0.012925278,-0.381157752,0.262362762,-0.229499474,-0.876131092,-1.357460306
798,2.008693558,798,-0.042098198,-0.113379044,0.35323511,0.07770556,-1.436076522,-1.591796454
799,1.934515127,799,-0.042918571,-0.0480744,0.537377367,0.182438151,-1.855557128,-1.614227322
800,0.93028007,800,-0.025525149,-0.435378938,0.135317189,-0.148296677,-1.476267771,-1.546524042
801,-0.810449725,801,-0.005212592,-0.232358819,0.452588803,0.056992871,-1.108706089,-1.624847859
802,-0.217547084,802,-0.012120081,-0.274397425,0.330944011,-0.07061152,-1.22634444,-1.67223825
803,0.169461003,803,-0.01637264,-0.298220951,0.264556151,0.044190128,-1.80980131,-1.529718287
804,-0.279596516,804,-0.010609958,-0.322029119,0.2424142,-0.186759782,-1.605182756,-1.522458584
805,-0.050805993,805,-0.015229204,-0.291921027,0.466705552,-0.016391058,-1.260359402,-1.451013719
806,-0.373369522,806,-0.010651406,-0.187955683,0.322226285,0.060992528,-1.063542732,-1.400612218
807,0.429062002,807,-0.019515645,-0.253869958,0.143178776,-0.061279356,-2.061619242,-1.520526451
808,0.340675613,808,-0.019991477,-0.189759348,0.378544947,0.050495539,-1.164254683,-1.681453109
809,0.181220504,809,-0.018478015,-0.226160053,0.453237139,0.134075581,-0.967015377,-1.676677896
810,-0.20022361,810,-0.015837974,-0.032519298,0.525541023,0.144324159,-0.94032846,-1.55584767
811,-0.189159586,811,-0.012630784,-0.245207716,0.340407279,0.066885128,-0.909062737,-1.380979732
812,0.959231966,812,-0.026785844,-0.322186963,0.118344982,-0.131467988,-1.752035989,-1.369968165
813,-0.111450468,813,-0.014526906,-0.267219291,0.337645357,0.003463921,-0.434251058,-1.63596748
814,-0.182128165,814,-0.018601582,0.159216012,0.758099493,0.445552667,-0.116689684,-1.388149098
815,-0.283835974,815,-0.019557726,0.310969846,0.920810626,0.522828013,0.3353599,-1.455251855
816,-0.355203687,816,-0.019021514,0.424804955,0.884937785,0.534798337,0.330966689,-1.468955184
817,0.767956335,817,-0.02547862,-0.180200956,0.347289414,0.048878544,-0.630201393,-1.405455203
818,-0.275822752,818,-0.011970823,-0.220253773,0.497168852,-0.086163915,-1.204285901,-1.403240275
819,-0.176953033,819,-0.014909696,-0.115956825,0.544042387,0.091397659,0.129804501,-1.646173022
820,0.389157239,820,-0.017727251,-0.389598514,0.168773996,-0.220122635,-0.875706625,-1.637258656
821,0.600634257,821,-0.020151028,-0.47081849,0.159372189,-0.199069854,-1.353437014,-1.632247127
822,-0.090364904,822,-0.015125197,-0.100498468,0.464259333,0.113629216,-1.281076438,-1.353402992
823,-0.146348791,823,-0.016176494,-0.127218969,0.436573241,0.119383112,-1.278190842,-1.33405172
824,-0.048046242,824,-0.013410129,-0.291389564,0.194705989,-0.071793352,-1.608549609,-1.346299747
825,0.423371891,825,-0.018640035,-0.433096096,0.106969151,-0.146334494,-1.587345921,-1.494991311
826,0.347811351,826,-0.019179361,-0.323915272,0.14705713,-0.086464732,-1.77941117,-1.470675803
827,0.299067521,827,-0.019627017,-0.194650016,0.437995352,-0.024146394,-1.5097387,-1.436892453
828,1.010081609,828,-0.027836176,-0.208544887,0.245722128,-0.022849826,-1.405017341,-1.294713116
829,-0.262042454,829,-0.011506656,-0.345270626,0.286585546,-0.054971605,-0.211652644,-1.362616838
830,1.666754668,830,-0.033650897,-0.51285476,0.125312873,-0.237524137,0.180528275,-1.686986919
831,0.757036277,831,-0.021513776,-0.553912467,0.047372182,-0.338016927,-0.462814279,-1.556335193
832,0.813190946,832,-0.023228197,-0.483008637,0.168515446,-0.155113608,-0.535447938,-1.551438435
833,-0.329194435,833,-0.010342727,-0.276327337,0.363833825,0.007552553,-1.020090724,-1.472179976
834,0.340206042,834,-0.020154061,-0.302575633,0.296021529,0.092723186,-1.705135027,-1.353627709
835,0.839935211,835,-0.024605057,-0.415090906,0.237226839,-0.103916799,-1.595561117,-1.694541066
836,-0.160762755,836,-0.012555892,-0.33939535,0.257374256,0.03500663,-0.708269767,-1.366948217
837,-0.54746278,837,-0.015532265,0.266600018,0.984169201,0.671737187,-0.648336071,-1.508531948
838,0.46810289,838,-0.023570164,-0.102200297,0.588949706,0.191438554,-0.588093233,-1.520859262
839,0.039209865,839,-0.014388855,-0.285264746,0.182138237,-0.223333268,-1.545868793,-1.511684077
840,0.419093117,840,-0.021112707,-0.150201826,0.425231276,0.054630788,-1.433229237,-1.687317373
841,0.387184853,841,-0.021617834,-0.162278911,0.4312322,0.053154447,-1.424242866,-1.68753864
842,0.968012095,842,-0.033063802,0.156558651,0.720221977,0.371223749,-0.700824884,-1.652573883
843,-0.822577805,843,-0.006849912,-0.082288413,0.495995885,0.195662107,-1.074032129,-1.543739047
844,0.254423993,844,-0.015501457,-0.5010153,0.091970999,-0.164482603,-1.44929402,-1.530677885
845,-1.139771494,845,-0.002691092,-0.103887688,0.565417657,0.128380073,-0.536220936,-1.721474069
846,1.331658531,846,-0.033184791,-0.203025318,0.399498756,-0.028950948,-1.176482849,-1.58044591
847,1.220347388,847,-0.033282054,-0.062156505,0.506488348,0.188518423,-0.619538712,-1.302956707
848,0.94806066,848,-0.030465172,-0.004362683,0.530852904,0.281001107,-0.425650834,-1.333190144
849,-1.431590479,849,-0.002655389,0.162759529,0.784730687,0.421802599,-0.854084863,-1.671902372
850,-1.447971925,850,-0.002525305,0.136865765,0.794810963,0.438974657,-0.885616084,-1.674719705
851,-0.850742058,851,-0.009946724,0.198088439,0.770394528,0.42660576,-0.08469991,-1.48397847
852,-0.49138955,852,-0.013077869,0.063252677,0.64636514,0.31726987,-0.168344739,-1.625729219
853,-0.103317697,853,-0.018028638,-0.021944372,0.699893171,0.278790229,-0.28019657,-1.66286404
854,-0.91403679,854,-0.005399264,-0.12565656,0.480099973,0.09756768,-0.001707139,-1.608651231
855,0.825364631,855,-0.03282475,0.316320612,0.925824011,0.579800259,0.333967727,-1.19734961
856,0.203604529,856,-0.029508134,0.659385989,1.269199922,0.878066306,0.446473367,-1.019169214
857,1.764025439,857,-0.049448765,0.623789796,1.302743405,0.911817961,0.06594185,-1.129350818
858,2.929470471,858,-0.056878562,-0.131895652,0.571280419,0.216332779,-0.811719438,-1.466508712
859,1.819211219,859,-0.040293331,-0.175159632,0.34759526,-0.010474005,-0.520080409,-1.415431891
860,-0.192415488,860,-0.009464935,-0.486910248,0.190080311,-0.241562445,0.166155193,-1.607881059
861,0.010330962,861,-0.015639897,-0.25791263,0.346385608,-0.045489149,-0.57829205,-1.560301163
862,0.36803246,862,-0.019171987,-0.292657866,0.239855772,-0.128784983,-0.746850998,-1.567975145
863,0.721192923,863,-0.021097899,-0.576155449,0.110392649,-0.241690751,-0.659700228,-1.501832855
864,1.343946878,864,-0.030463592,-0.515681328,0.165449525,-0.202295904,-0.984335067,-1.497228694
865,0.174045533,865,-0.013809906,-0.491539848,-0.037216844,-0.343457532,-0.810430792,-1.532366245
866,1.094967089,866,-0.026956576,-0.296669515,0.100458362,-0.201713693,-0.363743409,-1.538822822
867,1.215564629,867,-0.029169404,-0.380700902,0.105833885,-0.171123524,-0.422029887,-1.537174583
868,-0.152684119,868,-0.009164185,-0.573524682,-0.056767913,-0.360171345,-1.202834662,-1.841312573
869,0.19270202,869,-0.018776933,-0.254889057,0.41361015,0.0698533,-1.229162045,-1.565857489
870,0.041407075,870,-0.01463766,-0.311367833,0.231215912,-0.127222658,-0.988599116,-1.441511656
871,0.161216845,871,-0.015856298,-0.320808034,0.235160342,-0.02336006,-1.182727925,-1.440286606
872,-0.069848472,872,-0.015043795,-0.300670598,0.301413979,0.083784929,-1.191789052,-1.396540002
873,0.785866855,873,-0.029121152,-0.022842033,0.620660007,0.372486704,-1.193503357,-1.764946085
874,0.428113379,874,-0.019355279,-0.312711528,0.222143962,-0.133750819,-1.026360567,-1.383146323
875,0.71450371,875,-0.0253809,-0.278529972,0.310687373,0.139966418,-1.259842179,-1.469526876
876,2.144334309,876,-0.040738782,-0.489937104,0.083327558,-0.091074318,-1.326832021,-1.624437227
877,0.856507252,877,-0.02450069,-0.481035603,0.215801399,-0.188321405,-1.304054435,-1.689524197
878,0.74741518,878,-0.022961913,-0.379363292,0.163693875,-0.145261214,-1.132213755,-1.707050009
879,0.48623327,879,-0.020776109,-0.344341847,0.219603687,-0.13890138,-1.586121967,-1.593114674
880,-0.601336854,880,-0.006400876,-0.279263566,0.231790437,-0.114562363,-1.27784517,-1.506034276
881,-0.074967346,881,-0.013701911,-0.414850961,0.201848797,-0.094980694,-1.280698825,-1.645300891
882,-0.014989987,882,-0.013369758,-0.312576479,0.215446446,0.000488629,-1.768996515,-1.553096024
883,0.876988586,883,-0.026109112,-0.319216774,0.196359469,-0.165030416,-1.958658216,-1.431669631
884,0.486337003,884,-0.022431622,-0.248503693,0.469733895,-0.001503751,-0.948325015,-1.720388785
885,0.250807712,885,-0.019645542,-0.150122005,0.359347092,0.052292579,-1.525980319,-1.624632602
886,0.397972802,886,-0.020618828,-0.183386232,0.316076496,0.015147843,-1.179835457,-1.628521556
887,0.002365657,887,-0.016330192,-0.159848441,0.437316415,-0.019064523,-1.311300187,-1.515620741
888,-0.290514163,888,-0.011721912,-0.140544245,0.357720107,-0.01133254,-1.479442422,-1.566243741
889,0.657529113,889,-0.023197845,-0.456142892,0.271848798,-0.07845777,-1.350016027,-1.654895007
890,0.675841106,890,-0.0226358,-0.353032187,0.077733173,-0.178033374,-0.79098287,-1.468473617
891,0.747183701,891,-0.025628916,-0.389700602,0.391697069,-0.016075634,-1.672361026,-1.455689319
892,0.854978981,892,-0.025071205,-0.516008279,0.386292493,0.063073369,-1.568874485,-1.440978566
893,0.938564709,893,-0.025756871,-0.322461204,0.210850313,-0.169025632,-1.827191293,-1.440027392
894,0.033737382,894,-0.018288383,-0.099798548,0.493581553,0.31315761,-0.604495918,-1.286553993
895,1.025859824,895,-0.031069252,-0.170259787,0.392361512,0.213770434,-1.017958132,-1.655659687
896,0.661627643,896,-0.022930806,-0.327226938,0.306285035,-0.228630409,-1.529073411,-1.365570368
897,0.69457108,897,-0.023976291,-0.30102486,0.277087205,-0.098873336,-1.993590192,-1.34955686
898,1.229703347,898,-0.031857326,-0.213431037,0.329201426,0.070813057,-1.766882065,-1.406864763
899,0.539831179,899,-0.021202395,-0.382347018,0.253315681,-0.14532543,-1.360378526,-1.437845265
900,-0.001538431,900,-0.014281574,-0.307786595,0.327564396,-0.108799463,-0.372102165,-1.499344356
901,0.238366079,901,-0.017890441,-0.347941794,0.263812266,-0.094653592,-0.492984378,-1.489915896
902,0.501413486,902,-0.021016863,-0.377180217,0.299907653,-0.127799014,-0.821183053,-1.44965654
903,0.40070198,903,-0.018391724,-0.303431431,0.059010598,-0.175124431,-1.073323696,-1.427805681
904,0.337494367,904,-0.014672447,-0.791383215,0.066984628,-0.379277505,-0.652725257,-1.684623161
905,0.301263185,905,-0.021302462,-0.056587493,0.50397194,0.089212123,-0.714304262,-1.6867651
906,0.238202572,906,-0.021411647,-0.113638083,0.566923592,0.253026899,-0.640528919,-1.643303973
907,0.301353541,907,-0.021838566,-0.055052317,0.495133913,0.175541164,-0.839668181,-1.699305772
908,0.726488562,908,-0.02784111,-0.144990182,0.578738228,0.30651314,-0.498301134,-1.636720037
909,-0.068119486,909,-0.009653122,-0.555960828,-0.033506135,-0.489291631,-0.524301836,-1.512192638
910,1.848131995,910,-0.041749572,0.037877174,0.503172022,0.07832861,-1.504564142,-1.426644183
911,1.866688591,911,-0.041770739,-0.129189501,0.477268575,0.258555111,-1.708882704,-1.475779049
912,1.868238958,912,-0.037543466,-0.353324768,0.256424459,-0.225038441,-1.363386647,-1.46618382
913,1.186679343,913,-0.031421805,-0.327057363,0.382191941,-0.028966183,-1.527016499,-1.380442114
914,0.16971743,914,-0.019063014,-0.208052466,0.547754439,0.124760687,-0.73999523,-1.627898708
915,-0.217519828,915,-0.015090638,-0.120732695,0.543632946,0.176567598,-1.522095167,-1.624907771
916,0.385871912,916,-0.02180008,-0.145687412,0.386580133,0.091563964,-1.016574378,-1.498204084
917,-0.465041428,917,-0.008379309,-0.333624816,0.263641362,-0.022893833,-0.790189042,-1.514973225
918,-0.30114726,918,-0.010135457,-0.337640912,0.155394497,-0.073624861,-0.633016691,-1.517681794
919,0.95483889,919,-0.029515184,-0.150463899,0.570653018,0.089741499,-1.454079083,-1.541329723
920,2.083949537,920,-0.041657585,-0.429120776,0.308661738,-0.152727266,-1.469993816,-1.513916152
921,2.112533938,921,-0.041096133,-0.202943068,0.202038857,-0.074023216,-1.537877915,-1.535857793
922,2.009988855,922,-0.041338891,-0.298362108,0.218157265,-0.050383182,-1.343926376,-1.506769479
923,1.093947459,923,-0.03059207,-0.23641847,0.389285526,-0.008322373,-1.55006375,-1.522282938
924,1.667922134,924,-0.035846827,-0.347279796,0.26174887,-0.05256668,-1.624580488,-1.568291131
925,-0.979157273,925,-0.002631755,-0.238070918,0.313409999,0.019301781,-1.730660637,-1.433275416
926,-1.010884984,926,-0.002410582,-0.298306081,0.333242463,0.071312881,-1.613666228,-1.462028289
927,-1.097329171,927,-0.000453498,-0.297342871,0.317648339,0.060393287,-1.667010191,-1.447627909
928,-0.292216765,928,-0.013401713,-0.080516953,0.398953103,0.03253713,-1.43143742,-1.523005013
929,-0.219664382,929,-0.01325247,-0.170236086,0.372378149,0.044278549,-1.33870457,-1.507345238
930,-0.565500299,930,-0.009224982,-0.173328914,0.455739996,0.043064965,-1.517417416,-1.510132427
931,-0.506010683,931,-0.009218321,-0.196978519,0.411709022,0.032306609,-1.56846566,-1.515049115
932,-0.756676622,932,-0.005514606,-0.239111056,0.371056857,0.041790793,-0.90332914,-1.588632901
933,-0.68324324,933,-0.012270515,0.223283678,0.808712168,0.44725551,-0.512062171,-1.518452191
934,-0.687594659,934,-0.012366398,0.060442023,0.882245001,0.516539953,-0.882704448,-1.408154412
935,-0.25749224,935,-0.015753517,0.105096201,0.58357323,0.289045891,-0.86235355,-1.380731884
936,-0.64623463,936,-0.005491383,-0.359367703,0.032393555,-0.037313237,-0.870810752,-1.250824734
937,1.248872882,937,-0.028132433,-0.57953558,0.045836228,-0.317004953,-0.858083153,-1.46949219
938,2.07457761,938,-0.035878199,-0.708274209,-0.139102998,-0.463105032,-0.80241097,-1.52464953
939,-1.045704249,939,0.000613815,-0.387411889,0.163860924,-0.198335095,-0.770680919,-1.662019518
940,0.540230854,940,-0.022498727,-0.293771628,0.397207753,-0.080365428,-1.334786217,-1.272614903
941,0.064174366,941,-0.014003994,-0.426620739,0.104156916,-0.14459341,-0.961091013,-1.730352703
942,-0.414574785,942,-0.013173179,-0.019851347,0.72080069,0.213972489,-1.284413858,-1.538184499
943,-1.314962414,943,0.002072366,-0.372523025,0.431449409,-0.040805997,-1.022770045,-1.401233383
944,-1.393198807,944,0.002786285,-0.399496496,0.483342667,-0.011234211,-1.10034256,-1.396565582
945,0.725547615,945,-0.027349281,-0.247141066,0.518888695,0.324406313,0.28381409,-1.366356019
946,0.507045513,946,-0.025369536,-0.029291735,0.548319481,0.223859412,0.25729831,-1.401105756
947,-0.249400339,947,-0.018656895,0.242468513,0.836197208,0.477975301,-1.125963236,-1.570771791
948,0.105374955,948,-0.022887423,0.220778165,0.816771818,0.47937653,-0.90563737,-1.533563911
949,0.719872104,949,-0.028960923,-0.088654517,0.634400302,0.461655902,-0.80704112,-1.546248115
950,0.876414592,950,-0.028823695,-0.118230794,0.588621458,0.094015984,-0.691663377,-1.520862266
951,0.751546826,951,-0.026629318,-0.186201097,0.435308562,0.135617519,-1.275973349,-1.571267681
952,1.028430731,952,-0.030548288,-0.145651636,0.486092135,0.177139731,-1.177768436,-1.679663653
953,0.844468196,953,-0.03034146,0.005085729,0.585061787,0.318580951,-1.394864772,-1.574804899
954,0.952052848,954,-0.030787951,0.030622795,0.624651925,0.223896689,-0.939955106,-1.558045755
955,1.65814288,955,-0.042877511,0.170220886,0.806836357,0.448504965,-0.223333246,-1.40042716
956,-1.051570152,956,-0.004205486,-0.089121733,0.492105219,0.153336543,-1.26604641,-1.588251248
957,-0.9184311,957,-0.005159477,-0.185073108,0.474182925,0.192106451,-1.590342083,-1.545445082
958,-0.724927896,958,-0.006998131,-0.06031106,0.426915118,0.065572366,-1.365304688,-1.52351464
959,0.741689065,959,-0.021929025,-0.420734119,0.113957777,-0.278473102,-1.088506602,-1.617432063
960,1.449273203,960,-0.032255771,-0.367582209,0.20551052,-0.155097253,-1.602572068,-1.514407133
961,-0.173445224,961,-0.013366461,-0.267504167,0.374242158,0.050023401,-0.708998149,-1.441936599
962,-1.031451249,962,-0.003697111,-0.094203715,0.48252011,0.116027094,-0.836576494,-1.389696662
963,-0.944054587,963,-0.006855272,0.026461524,0.634404449,0.265845451,-0.78756781,-1.57631075
964,0.508769106,964,-0.018199331,-0.555027651,0.092601425,-0.354890207,-1.234809892,-1.492078346
965,0.531855951,965,-0.01897495,-0.534932583,0.079190742,-0.346959882,-1.201256217,-1.491370741
966,-0.923042346,966,-0.013297415,0.499135894,1.129324516,0.78300501,-0.565379021,-1.616750874
967,-0.382635862,967,-0.0172153,0.224793122,0.873388994,0.492134058,0.128688903,-1.646014169
968,1.172219527,968,-0.026617202,-0.562925735,0.035942054,-0.333875888,0.059212571,-1.442512997
969,1.02688495,969,-0.025643317,-0.523996131,0.124013088,-0.25045038,-0.19016987,-1.658694627
970,1.751840634,970,-0.034201637,-0.561414591,0.137808874,-0.244934376,-0.126369086,-1.404321302
971,1.717287828,971,-0.040462161,-0.160969142,0.530585983,0.150060402,-1.046754677,-1.565277706
972,0.19590591,972,-0.017466657,-0.353754253,0.179913115,-0.050396643,-1.343628296,-1.507457189
973,0.12486987,973,-0.014703224,-0.370996665,0.133532246,-0.004904441,-1.348345209,-1.527112307
974,1.950758914,974,-0.037634815,-0.466102049,0.254054255,-0.331343228,-0.909159552,-1.589209436
975,1.182457101,975,-0.030678551,-0.24803312,0.389157033,-0.070349311,-0.351838297,-1.543874602
976,1.280872626,976,-0.031638137,-0.289188282,0.308005906,0.008359848,-0.728738599,-1.539358777
977,0.92729123,977,-0.028068347,-0.168661085,0.31038387,-0.04263523,-1.714095546,-1.471511859
978,-0.354882955,978,-0.009779732,-0.349314529,0.247031479,-0.15596251,-0.883756811,-1.449729985
979,-0.491989458,979,-0.008020234,-0.302485892,0.141497596,-0.120249719,-0.813170634,-1.449072943
980,2.582611175,980,-0.049136909,-0.169881803,0.326921977,0.030451576,-1.497207358,-1.479497611
981,0.436742657,981,-0.021927164,-0.28856324,0.385616222,0.157586721,-0.789990764,-1.460668494
982,0.82375278,982,-0.027102992,-0.250734065,0.460862619,0.10673123,-1.261474212,-1.551352434
983,1.410076142,983,-0.030664044,-0.450021046,0.090927082,-0.280827927,-1.068466828,-1.489433667
984,1.830863382,984,-0.035392034,-0.568474973,0.048337085,-0.222604766,-1.30694695,-1.476269142
985,1.881914456,985,-0.037097463,-0.455064431,0.183798247,-0.313805241,-1.455074539,-1.433779942
986,0.804553646,986,-0.018369475,-0.846511662,-0.144831717,-0.680454342,0.311290283,-1.618421601
987,0.914618351,987,-0.014991034,-1.192041364,-0.558045116,-0.983211729,0.737300155,-1.639960223
988,1.487736955,988,-0.02672068,-0.864888381,-0.201972769,-0.730896746,0.617932856,-1.755208389
989,1.963167262,989,-0.032775687,-0.825862959,-0.171866868,-0.679663671,0.397975353,-1.748773372
990,-0.8063866,990,-0.004677265,-0.335190654,0.326247766,-0.060181966,0.630266843,-1.286079554
991,-0.721077214,991,-0.000492652,-0.671308208,-0.03389734,-0.366971196,-0.222422584,-1.614041991
992,1.50641631,992,-0.031309195,-0.578624662,0.048737349,-0.398370534,-0.914080818,-1.487904671
993,0.224240434,993,-0.011410037,-0.824703741,-0.219132021,-0.554685725,0.043785318,-1.561205494
994,0.282460469,994,-0.010333103,-0.991124074,-0.322696012,-0.721641897,-0.389364246,-1.559074451
995,0.044333135,995,-0.013244253,-0.497949536,0.052649812,-0.287908865,-0.172365136,-1.416945278
996,0.754519662,996,-0.019024686,-0.832553667,-0.08842464,-0.470963237,-0.104774747,-1.373233646
997,1.060897616,997,-0.022801936,-0.797854359,-0.148563883,-0.510675811,-0.666137916,-1.391821082
998,1.379481691,998,-0.028134856,-0.713417343,-0.098980255,-0.49083295,-0.667101829,-1.342956089
999,1.363956393,999,-0.034565203,-0.06559246,0.452936371,0.121188719,-1.846030003,-1.293769737
1000,1.427470599,1000,-0.035496407,-0.081320947,0.453075965,0.161209596,-1.737920405,-1.29214051
